Concentração de entrada;Vazão de entrada;Temperatura de entrada;Nível do Reator;Concentração de Produto A;Concentração de Produto B;Temperatura do Reator;Vazão de Refrigerante;Vazão de Produto;Temperatura Refrigerante;Pressão Refrigerante;Sinal de Controle Nível;Sinal de Controle de Vazão;Setpoint Controle Vazão;Falha;data
20.006;0.24662;30.02;1.9987;2.8766;17.445;79.956;0.844055639;0.25052;20.242;56227;24.649;40.957;0.89591;1;25/02/2021 03:20
19.894;0.25082;29.963;2.0055;2.8655;16.946;80.011;0.889066171;0.25116;19.95;56192;25.493;40.826;0.90407;1;25/02/2021 03:30
20.169;0.24763;30.082;2.0195;2.8151;17.158;80.081;0.98881759;0.25124;19.802;56686;25.67;41.233;0.89373;1;25/02/2021 03:40
19.814;0.25004;29.975;2.0052;2.8468;17.083;79.934;0.965052526;0.25227;19.996;55996;25.785;40.907;0.89681;1;25/02/2021 03:50
20.056;0.24863;29.888;1.9892;2.8823;17.043;80.141;0.938851024;0.24848;19.974;55545;25.177;40.672;0.90842;1;25/02/2021 04:00
20.155;0.24805;29.764;1.9858;2.8439;17.068;80.116;0.916732574;0.24789;20.066;56937;25.451;40.462;0.89877;1;25/02/2021 04:10
20.059;0.25201;29.908;2.0058;2.833;17.1;80.017;0.935512214;0.25123;20.004;56529;25.434;40.416;0.90482;1;25/02/2021 04:20
20.228;0.25209;30.037;2.0147;2.8342;17.122;80.188;0.920500031;0.24856;19.968;56528;25.963;40.756;0.90113;1;25/02/2021 04:30
20.338;0.25006;30.23;2.0037;2.8445;16.91;79.87;0.939350007;0.2456;20.375;56197;25.599;40.411;0.89393;1;25/02/2021 04:40
19.781;0.24827;29.708;2.0027;2.8253;17.26;79.801;0.949650522;0.25013;19.938;55798;25.225;40.649;0.89822;1;25/02/2021 04:50
20.16;0.24815;30.051;2.0132;2.8564;17.219;80.23;0.86179969;0.24469;19.998;56522;25.553;40.204;0.89621;1;25/02/2021 05:00
20.015;0.25089;30.05;2.0018;2.8528;17.123;80.129;0.891520423;0.25007;20.023;56622;25.47;40.572;0.89932;1;25/02/2021 05:10
19.923;0.24849;30.27;2.0032;2.8621;17.31;79.827;0.901113967;0.25117;20.01;56579;25.23;40.926;0.89981;1;25/02/2021 05:20
20.077;0.25082;30.098;2.0076;2.8609;16.872;79.805;0.892785244;0.24412;20.205;56327;25.335;40.903;0.88755;1;25/02/2021 05:30
19.88;0.24645;30.27;2.0153;2.8689;16.91;80.047;0.866502656;0.25062;19.818;56185;24.848;40.932;0.90081;1;25/02/2021 05:40
19.912;0.25263;30.162;1.9853;2.8215;17.264;79.96;0.951464811;0.25114;19.866;56611;25.569;40.879;0.89974;1;25/02/2021 05:50
19.953;0.25208;29.929;2.0081;2.9002;17.272;79.645;0.926302534;0.24906;19.734;56087;24.531;40.8;0.90574;1;25/02/2021 06:00
20.241;0.25135;30.003;1.9869;2.8284;17.104;79.931;0.855268959;0.24812;19.631;56861;25.191;40.688;0.89539;1;25/02/2021 06:10
20.024;0.25077;29.889;2.0102;2.8351;16.932;79.937;0.857192879;0.24694;20.015;57205;25.31;41.134;0.89358;1;25/02/2021 06:20
19.9;0.2511;29.859;1.9818;2.8313;17.023;79.767;0.915567972;0.25198;19.984;56848;25.656;40.758;0.90427;1;25/02/2021 06:30
19.936;0.2498;29.847;1.992;2.8389;17.074;79.892;0.867506466;0.24885;20.064;56161;24.891;40.569;0.8974;1;25/02/2021 06:40
20.258;0.24926;29.941;1.982;2.8553;17.319;80.203;0.851738031;0.25163;19.856;55846;25.627;40.81;0.89884;1;25/02/2021 06:50
20.05;0.2518;30.145;1.9891;2.7855;16.959;79.925;0.896891682;0.24717;20.104;56537;24.896;40.065;0.89671;1;25/02/2021 07:00
19.962;0.25096;30.19;2.0007;2.8562;17.166;80.095;0.860770652;0.25009;20.375;56106;25.257;40.706;0.89413;1;25/02/2021 07:10
19.909;0.24909;29.968;2.0016;2.8592;17.191;80.266;0.932084692;0.2528;19.952;56128;25.786;40.535;0.90384;1;25/02/2021 07:20
20.038;0.24645;30.095;2.0125;2.8509;17.214;80.002;0.994782919;0.2484;19.85;55971;25.171;41.035;0.9052;1;25/02/2021 07:30
19.657;0.24988;29.944;2.0172;2.8608;16.996;80.339;0.834521892;0.24628;20.228;56137;25.325;40.468;0.89618;1;25/02/2021 07:40
19.926;0.25107;30.162;1.9982;2.8564;17.054;80.017;0.930660114;0.24897;20.173;55719;24.774;40.546;0.90452;1;25/02/2021 07:50
19.988;0.2509;29.989;1.9922;2.8331;17.2;80.033;0.9113673;0.2493;20.1;55633;24.76;40.59;0.90679;1;25/02/2021 08:00
19.965;0.25175;30.017;1.9961;2.8618;17.06;80.303;0.874307779;0.24919;20.118;56575;25.107;40.601;0.89447;1;25/02/2021 08:10
20.368;0.24834;29.82;1.9874;2.8838;16.834;79.703;0.940126318;0.24833;20.078;56027;25.164;40.466;0.90537;1;25/02/2021 08:20
19.829;0.24975;29.78;1.9947;2.8661;17.18;79.89;0.863425012;0.24732;19.586;55960;25.034;40.695;0.89679;1;25/02/2021 08:30
19.969;0.24764;29.859;2.0137;2.8776;17.411;79.862;0.817030012;0.25362;19.966;56090;24.972;40.495;0.90793;1;25/02/2021 08:40
20.111;0.24929;30.098;2.0031;2.8425;16.929;79.854;0.83988743;0.25068;19.981;56422;25.805;41.149;0.89697;1;25/02/2021 08:50
19.846;0.24592;30.091;2.0115;2.8531;17.172;80.068;0.929646534;0.24516;20.117;56030;24.763;40.416;0.89788;1;25/02/2021 09:00
20.191;0.2508;29.937;2.0018;2.834;17.086;80.02;0.914942409;0.25106;20.018;56094;24.902;40.509;0.90174;1;25/02/2021 09:10
19.92;0.25217;30.329;1.9959;2.8169;16.948;80.123;0.937156196;0.25123;20.1;56587;25.169;40.806;0.89096;1;25/02/2021 09:20
19.981;0.25362;29.751;1.9916;2.8535;17.049;79.824;0.915110922;0.24948;19.724;56322;25.546;40.961;0.9004;1;25/02/2021 09:30
19.936;0.24858;29.961;1.9981;2.8355;16.993;80.082;0.950264181;0.25345;20.311;56602;25.188;40.437;0.89714;1;25/02/2021 09:40
20.066;0.24936;30.098;1.9917;2.8611;17.164;79.923;0.814877472;0.25681;20.262;56174;24.569;40.921;0.90168;1;25/02/2021 09:50
19.924;0.25138;30.013;1.9969;2.8908;17.172;79.968;0.886329795;0.25157;20.05;55856;25.219;40.356;0.89779;1;25/02/2021 10:00
20.199;0.24992;30.048;2.0053;2.8285;17.115;79.91;0.882401853;0.2493;20.059;56235;24.65;40.587;0.88904;1;25/02/2021 10:10
19.854;0.25117;30.039;2.0152;2.876;17.168;79.871;0.896924624;0.25099;19.76;55997;24.389;40.747;0.90684;1;25/02/2021 10:20
19.998;0.24989;29.865;2.0116;2.8826;16.936;80.041;0.935977337;0.24685;19.919;55482;25.289;40.844;0.90602;1;25/02/2021 10:30
19.83;0.24658;29.89;2.0203;2.8812;17.08;80.227;0.87164303;0.24809;19.898;56440;24.501;40.664;0.9076;1;25/02/2021 10:40
19.87;0.25045;29.826;1.9979;2.8544;17.355;79.82;0.913908142;0.25194;20.245;56185;25.034;41.013;0.9019;1;25/02/2021 10:50
19.772;0.25029;30.053;1.9881;2.8263;17.197;80;0.824363312;0.25162;19.901;56289;24.7;40.622;0.90107;1;25/02/2021 11:00
19.907;0.25348;29.983;2.0132;2.8249;17.217;80.201;0.853765723;0.25196;19.794;56507;25.41;40.831;0.89774;1;25/02/2021 11:10
20.207;0.25017;30.033;1.9916;2.8204;17.188;79.932;0.938375798;0.24977;19.837;56157;25.467;40.392;0.89207;1;25/02/2021 11:20
19.578;0.24991;30.086;1.992;2.8427;17.625;79.889;0.82332144;0.24857;20.283;55757;25.565;40.269;0.90364;1;25/02/2021 11:30
20.023;0.24866;29.652;2.0044;2.8436;17.13;80.224;0.954573833;0.25227;20.064;56791;25.529;40.262;0.90504;1;25/02/2021 11:40
20.12;0.24793;30.156;1.9919;2.8619;17.067;80.159;0.89181591;0.24558;20.122;56242;25.666;40.859;0.90601;1;25/02/2021 11:50
19.885;0.25173;29.812;2.0099;2.8402;16.993;79.863;0.924950691;0.25476;19.918;56827;25.485;41.222;0.89977;1;25/02/2021 12:00
19.778;0.24794;30.018;2.0031;2.8521;17.105;79.964;0.852248878;0.25009;19.987;55755;24.383;40.823;0.90434;1;25/02/2021 12:10
19.977;0.25104;29.993;2.0163;2.8549;17.241;79.983;0.932262347;0.24566;20.244;56441;25.596;40.721;0.9032;1;25/02/2021 12:20
20.182;0.2513;29.986;1.9934;2.8382;17.062;80.003;0.900603578;0.25136;20.044;56476;25.234;40.455;0.90663;1;25/02/2021 12:30
19.805;0.24986;30.26;2.0056;2.8396;17.075;79.892;0.946162448;0.24986;20.026;56045;25.533;40.601;0.90593;1;25/02/2021 12:40
19.963;0.24968;29.916;1.9931;2.8513;17.024;80.078;0.879670223;0.24791;19.806;56818;25.042;40.755;0.9085;1;25/02/2021 12:50
19.861;0.24923;30.264;1.9948;2.8465;16.946;79.825;0.862925798;0.25095;20.013;56058;25.571;40.851;0.90722;1;25/02/2021 13:00
19.894;0.24773;29.973;1.9843;2.8669;17.03;79.985;0.873336886;0.2405;20.061;56258;25.12;40.464;0.90385;1;25/02/2021 13:10
19.899;0.24712;29.849;2.0127;2.8381;17.045;80.101;0.971498299;0.24932;19.758;56073;25.109;41.098;0.90163;1;25/02/2021 13:20
19.754;0.25297;29.843;1.9978;2.8675;17.171;79.793;0.904951543;0.24755;19.958;56403;25.582;40.644;0.90387;1;25/02/2021 13:30
20.002;0.24919;29.874;1.993;2.8669;17.149;80.172;0.840989486;0.24821;20.139;55851;24.808;40.929;0.90341;1;25/02/2021 13:40
19.979;0.25207;29.978;1.9939;2.8514;17.201;80.127;0.942022688;0.24793;20.037;56615;25.511;40.618;0.90069;1;25/02/2021 13:50
20.038;0.25261;29.852;1.9949;2.8615;16.983;80.047;0.907558097;0.2507;20.312;55859;25.243;40.75;0.89571;1;25/02/2021 14:00
20.223;0.24859;30.14;2.007;2.8238;17.175;79.841;0.896245109;0.24858;19.732;55904;25.725;41.055;0.90322;1;25/02/2021 14:10
20.063;0.25054;29.923;2.0009;2.8255;17.163;80.078;0.917602698;0.24577;19.848;55845;24.963;40.382;0.8991;1;25/02/2021 14:20
19.705;0.24907;30.136;2.0097;2.8577;16.937;80.137;0.939999176;0.25001;20.322;56233;25.168;40.64;0.90145;1;25/02/2021 14:30
20.046;0.25224;29.911;1.993;2.8491;17.002;80.007;0.874322861;0.2523;20.101;56918;24.892;40.561;0.89601;1;25/02/2021 14:40
19.983;0.25386;30.006;2.0061;2.8708;16.948;80.393;0.905835902;0.24903;20.209;56042;24.532;40.897;0.90293;1;25/02/2021 14:50
19.885;0.25209;30.017;2.0016;2.8617;17.126;80.164;0.884333804;0.25054;19.914;56595;25.016;40.613;0.90026;1;25/02/2021 15:00
19.738;0.25218;29.955;1.9856;2.8598;17.03;79.927;0.875616;0.25524;20.011;56414;24.764;40.917;0.88555;1;25/02/2021 15:10
19.82;0.25086;29.897;1.9954;2.8659;16.986;79.81;0.910030987;0.25072;20.007;55885;24.946;40.623;0.89615;1;25/02/2021 15:20
19.837;0.25057;30.134;2.0157;2.834;17.018;79.812;0.92179468;0.24907;20.122;56748;25.183;41.289;0.89502;1;25/02/2021 15:30
20.113;0.24802;30.002;1.9965;2.8515;16.947;79.985;0.852064513;0.25332;20.069;55648;25.906;41.038;0.89848;1;25/02/2021 15:40
19.953;0.24759;29.841;1.9974;2.8238;16.983;79.887;0.943165101;0.24852;20.228;56165;25.558;40.571;0.88798;1;25/02/2021 15:50
19.977;0.24986;30.01;1.9916;2.8635;17.153;79.97;0.913413591;0.24723;20.107;56267;25.389;40.764;0.89718;1;25/02/2021 16:00
20.032;0.24975;30.365;1.9937;2.8401;17.131;80.125;0.891218574;0.24903;19.981;55572;25.566;40.831;0.90644;1;25/02/2021 16:10
20.019;0.24844;30.038;1.9862;2.8337;16.811;80.071;0.835710755;0.25112;19.776;56377;24.989;40.349;0.90583;1;25/02/2021 16:20
19.765;0.25103;29.851;2.0139;2.8575;16.883;79.936;0.895061524;0.25125;20.152;57119;24.783;40.415;0.8992;1;25/02/2021 16:30
20.341;0.24714;30.09;1.9942;2.8562;17.107;79.896;0.895257609;0.24681;20.067;56087;25.313;40.807;0.8959;1;25/02/2021 16:40
20.519;0.25069;29.714;1.9815;2.841;17.037;80;0.905251962;0.25064;19.991;55966;25.751;40.707;0.90405;1;25/02/2021 16:50
20.197;0.24703;30.445;2.0086;2.8366;17.507;79.952;0.882059954;0.24943;20.117;56129;25.459;40.928;0.89499;1;25/02/2021 17:00
20.2;0.25061;30.051;1.9974;2.8464;17.195;80.025;0.9437238;0.2502;20.197;55508;25.201;40.748;0.89205;1;25/02/2021 17:10
19.903;0.25001;30.138;1.9991;2.8019;17.055;80.179;0.947411141;0.25076;20.012;56241;24.766;40.956;0.90873;1;25/02/2021 17:20
20.184;0.24924;30.055;1.9922;2.8455;17.142;80.12;0.944835188;0.25551;20.138;56056;25.363;40.773;0.88344;1;25/02/2021 17:30
20.102;0.25076;29.84;2.0028;2.8559;16.971;79.632;0.886468029;0.25038;20.217;55653;25.251;40.447;0.90509;1;25/02/2021 17:40
19.973;0.25046;29.963;2.0023;2.8674;16.917;80.084;0.916414153;0.25058;19.851;56714;25.424;40.856;0.89899;1;25/02/2021 17:50
20.129;0.25105;30.28;2.0159;2.8523;17.142;80.156;0.926238851;0.25251;19.965;55706;25.204;40.687;0.89289;1;25/02/2021 18:00
19.952;0.24669;29.879;2.0014;2.8501;16.905;79.939;0.872078036;0.24948;20.102;56512;25.079;40.587;0.8985;1;25/02/2021 18:10
20.085;0.25328;29.988;1.9896;2.8445;17.458;79.91;0.895400511;0.24845;19.757;56298;25.88;40.665;0.90003;1;25/02/2021 18:20
20.049;0.24962;29.816;1.9951;2.8382;16.998;79.92;0.879271258;0.24915;19.988;56494;25.283;40.617;0.90181;1;25/02/2021 18:30
19.787;0.25189;30.363;2.0084;2.8576;17.217;79.955;0.911160222;0.25287;19.925;56482;25.573;40.906;0.9056;1;25/02/2021 18:40
20.244;0.25261;29.771;2.0089;2.8319;17.118;79.817;0.966291483;0.25517;19.837;56668;25.745;40.509;0.8957;1;25/02/2021 18:50
19.885;0.25126;29.93;1.9835;2.8685;17.179;79.889;0.884898625;0.2483;20.133;56930;25.35;40.335;0.89436;1;25/02/2021 19:00
20.085;0.25323;30.145;1.9853;2.8585;16.992;80.182;0.877469545;0.25157;19.96;56190;26.143;40.015;0.90505;1;25/02/2021 19:10
19.868;0.25112;30.074;2.0018;2.8186;17.223;80.055;0.95513754;0.25241;20.013;55661;25.15;40.641;0.89414;1;25/02/2021 19:20
20.04;0.25277;29.986;2.0137;2.7845;17.017;79.922;0.929592729;0.25231;20.021;56082;24.911;40.249;0.90449;1;25/02/2021 19:30
20.192;0.25416;29.92;2.001;2.8131;17.146;80.266;0.868023934;0.25262;20.157;55830;24.953;41.035;0.88732;1;25/02/2021 19:40
20.072;0.25148;30.097;1.9889;2.8478;17.144;80.257;0.860530086;0.25491;19.973;56312;24.718;40.588;0.90079;1;25/02/2021 19:50
19.94;0.24826;30.199;1.9858;2.8544;17.131;80.272;0.96668581;0.25345;19.989;57105;25.533;40.818;0.89791;1;25/02/2021 20:00
19.887;0.24642;30.035;1.9913;2.8136;17.105;79.65;0.914074816;0.24749;19.823;55878;25.312;40.441;0.90247;1;25/02/2021 20:10
20.138;0.24763;30.226;1.9969;2.8301;17.064;80.147;0.904880188;0.25304;20.154;56110;24.733;40.82;0.90194;1;25/02/2021 20:20
19.774;0.25036;29.895;1.9973;2.8232;17.222;79.873;0.908691276;0.25121;19.732;56303;25.418;40.713;0.90087;1;25/02/2021 20:30
19.931;0.24946;29.896;2.0005;2.8081;17.051;80.134;0.871407683;0.24616;19.759;55823;25.794;40.611;0.89903;1;25/02/2021 20:40
20.095;0.24847;30.078;1.9958;2.8775;17.311;80.141;0.947225321;0.24654;19.824;56200;25.111;40.748;0.90242;1;25/02/2021 20:50
20.038;0.2519;30.013;2.0184;2.8715;17.124;79.966;0.992815469;0.24816;19.872;56684;25;40.536;0.89463;1;25/02/2021 21:00
19.962;0.24977;29.875;1.9911;2.8369;16.956;80.105;0.804647022;0.24584;20.206;55988;24.736;40.384;0.89392;1;25/02/2021 21:10
20.314;0.25103;30.252;2.0077;2.8486;16.865;79.907;0.905568623;0.25116;19.911;56182;25.098;40.795;0.90024;1;25/02/2021 21:20
19.805;0.2505;29.931;2.0003;2.8254;16.992;80.074;0.939844447;0.249;20.1;56483;25.358;40.801;0.89758;1;25/02/2021 21:30
19.95;0.25293;30.08;2.0311;2.8603;17.458;80.149;0.870446547;0.25117;19.902;56389;25.207;40.211;0.89478;1;25/02/2021 21:40
20.132;0.25224;29.739;2.0049;2.878;17.098;79.863;0.905599461;0.25096;19.938;57081;25.552;40.908;0.89345;1;25/02/2021 21:50
20.196;0.24947;29.938;2.0005;2.8486;17.606;80.042;0.89464373;0.25036;20.111;56596;26.066;40.754;0.89088;1;25/02/2021 22:00
19.9;0.25099;30.143;1.9989;2.8297;17.147;79.934;0.863509982;0.24786;20.147;56122;25.258;40.376;0.91428;1;25/02/2021 22:10
20.102;0.25039;29.969;2.0006;2.8726;17.229;80.075;0.917382723;0.25349;19.807;56377;25.263;40.691;0.90463;1;25/02/2021 22:20
20.143;0.25158;29.994;1.9999;2.9001;17.274;80.008;0.943684;0.24817;19.711;55882;25.519;41.127;0.90066;1;25/02/2021 22:30
20.048;0.24795;29.768;1.9958;2.8579;17.078;80.148;0.91073903;0.24515;19.994;55919;24.645;40.993;0.90288;1;25/02/2021 22:40
20.018;0.24861;29.8;1.9921;2.8234;17.043;80.254;0.917206498;0.24837;19.945;56452;25.173;40.734;0.89906;1;25/02/2021 22:50
20.133;0.24757;30.021;1.9965;2.8727;17.157;80.106;0.879269954;0.2483;20.12;55769;25.248;40.655;0.90314;1;25/02/2021 23:00
19.883;0.25109;29.804;1.9879;2.8318;16.939;79.822;0.948239588;0.24708;19.945;56006;24.396;40.928;0.89936;1;25/02/2021 23:10
19.915;0.25012;30.032;1.9915;2.8472;17.061;79.994;0.898009177;0.24834;20.081;56444;25.075;40.776;0.90768;1;25/02/2021 23:20
20.177;0.24831;29.877;1.9997;2.8552;17.403;80.019;0.917636272;0.24755;19.843;56576;25.134;40.708;0.90721;1;25/02/2021 23:30
20.153;0.24877;29.715;2.0105;2.836;17.058;80.007;0.95256047;0.25178;20.011;56521;25.921;40.726;0.90022;1;25/02/2021 23:40
19.953;0.24796;30.097;1.9892;2.832;17.211;80.12;0.885650394;0.25448;20.017;55516;25.222;40.404;0.90303;1;25/02/2021 23:50
19.916;0.24963;30.064;2.0012;2.8542;17.052;79.808;0.893702657;0.25219;19.985;56665;24.884;40.822;0.89626;1;26/02/2021 00:00
19.866;0.24723;30.115;2.0028;2.8499;17.208;79.926;0.907802277;0.25123;19.968;57264;25.023;40.958;0.90341;1;26/02/2021 00:10
19.965;0.24989;30.154;2.0039;2.8336;17.096;79.797;0.891227379;0.24956;19.99;56232;25.239;40.991;0.90632;1;26/02/2021 00:20
20.161;0.2475;29.941;2.0016;2.8326;17.214;80.085;0.855512855;0.24913;20.104;56198;25.551;40.4;0.91041;1;26/02/2021 00:30
20.14;0.24777;30.282;2.0037;2.8512;17.166;80.108;0.909366168;0.25452;20.312;57027;24.406;40.398;0.89592;1;26/02/2021 00:40
19.734;0.25191;29.996;1.9943;2.8437;17.354;80.015;0.82996865;0.25042;20.005;56127;25.819;40.394;0.90156;1;26/02/2021 00:50
20.101;0.24916;30.171;1.9986;2.8672;17.251;80.037;0.89533188;0.25145;19.973;56236;25.257;40.383;0.90271;1;26/02/2021 01:00
19.787;0.24694;30.024;1.9977;2.836;16.904;80.074;0.837604348;0.2521;19.84;56902;25.625;40.617;0.90487;1;26/02/2021 01:10
20.077;0.24678;30.269;1.9967;2.8422;17.159;79.829;0.94676793;0.25144;20.011;56435;25.395;40.555;0.89786;1;26/02/2021 01:20
20.329;0.25047;30.186;2.0182;2.8252;17.163;80.11;0.903165619;0.24953;19.87;55772;24.624;40.489;0.89797;1;26/02/2021 01:30
20.07;0.25031;29.883;2.0043;2.8326;17.178;79.771;0.908418124;0.25363;19.841;56583;25.708;40.639;0.90047;1;26/02/2021 01:40
19.934;0.25027;30.023;2.0015;2.8368;17.078;79.95;0.894976518;0.25016;19.904;56253;24.889;41.063;0.9061;1;26/02/2021 01:50
20.167;0.24916;29.973;2.0119;2.8325;17.144;80.296;0.946883604;0.25002;19.934;55908;24.872;40.611;0.88998;1;26/02/2021 02:00
19.976;0.24888;30.038;2.006;2.8394;17.167;79.991;0.889570723;0.25051;20.097;56514;25.147;40.829;0.88713;1;26/02/2021 02:10
20.253;0.24914;29.982;1.9985;2.856;17.146;79.744;0.941818118;0.24932;20.231;56562;25.297;40.712;0.89777;1;26/02/2021 02:20
20.168;0.2521;30.056;2.0083;2.8638;17.373;80.071;0.953315005;0.2499;20.138;56525;24.552;40.716;0.89402;1;26/02/2021 02:30
19.695;0.24962;30.127;2.0073;2.8341;17.225;80.205;0.881176197;0.25098;19.907;55568;25.501;40.9;0.90869;1;26/02/2021 02:40
20.036;0.25086;30.014;2.0063;2.8335;17.155;79.864;0.916404356;0.25134;20.176;56162;24.877;40.943;0.91097;1;26/02/2021 02:50
19.979;0.24984;29.816;1.9843;2.8699;17.055;80.017;0.902974007;0.24991;19.946;55567;25.514;40.828;0.8872;1;26/02/2021 03:00
20.019;0.24834;29.976;2.0168;2.874;17.131;80.013;0.983369591;0.25057;19.874;56560;25.026;40.869;0.90377;1;26/02/2021 03:10
19.937;0.24783;30.042;1.9937;2.8513;17.122;79.808;0.852751219;0.25075;20.227;56402;24.841;40.752;0.89175;1;26/02/2021 03:20
20.031;0.24582;30.036;1.9989;2.8682;17.059;80.036;0.822788056;0.24859;19.875;56674;25.151;40.624;0.90875;1;26/02/2021 03:30
19.838;0.25006;29.707;1.9988;2.8484;17.22;80.039;0.915624027;0.25042;20.188;55810;25.285;40.99;0.89571;1;26/02/2021 03:40
20.247;0.25053;30.07;1.9825;2.8152;17.211;80.081;0.876675664;0.25129;19.58;56295;25.455;40.416;0.9098;1;26/02/2021 03:50
20.168;0.24879;29.807;2.0133;2.8577;17.003;79.929;0.876744034;0.24976;20.208;56737;25.543;40.896;0.90019;1;26/02/2021 04:00
19.919;0.24996;29.776;1.9773;2.8597;16.908;79.613;0.924277335;0.25191;20.135;55911;24.966;41.038;0.90414;1;26/02/2021 04:10
19.729;0.25251;29.962;2.0068;2.8186;17.028;80.157;0.846447875;0.24679;19.968;56776;25.062;40.686;0.9057;1;26/02/2021 04:20
20.047;0.24934;30.067;2.0009;2.851;17.165;79.88;0.942658098;0.25062;19.846;56369;25.005;40.953;0.89327;1;26/02/2021 04:30
20.066;0.24896;29.998;2.029;2.8551;17.122;79.905;0.916526265;0.24595;19.842;56110;25.713;40.526;0.90115;1;26/02/2021 04:40
19.994;0.24843;30.071;2.0017;2.8755;17.217;79.965;0.951496353;0.25161;19.804;56278;24.824;40.566;0.89522;1;26/02/2021 04:50
19.758;0.25372;30.077;2.0004;2.8618;17.164;79.88;0.893415961;0.24852;19.815;56378;24.216;40.912;0.90224;1;26/02/2021 05:00
19.921;0.25155;29.992;2.0058;2.8634;17.035;80.033;0.947661145;0.2461;20.028;56334;24.957;40.619;0.90885;1;26/02/2021 05:10
20.042;0.251;29.931;2.0176;2.8659;17.297;80.138;0.851643588;0.24665;20.132;56189;25.192;40.76;0.9065;1;26/02/2021 05:20
20.015;0.25052;30.082;1.9844;2.8354;16.868;80.027;0.908303371;0.24671;20.139;55937;25.561;40.677;0.90006;1;26/02/2021 05:30
20.034;0.2497;30.018;2.0083;2.8339;17.151;79.862;0.935146899;0.24677;20.244;55730;25.13;40.624;0.91419;1;26/02/2021 05:40
20.177;0.25244;29.931;1.996;2.8496;16.904;79.867;0.881481585;0.2493;20.091;56590;25.254;40.877;0.90105;1;26/02/2021 05:50
20.404;0.25131;29.785;2.0093;2.8459;17.005;79.766;0.900914843;0.2441;20.013;55436;25.364;40.723;0.90992;1;26/02/2021 06:00
19.842;0.25168;30.039;1.9927;2.8446;16.93;79.924;0.962157168;0.25013;19.978;56132;25.272;40.568;0.89371;1;26/02/2021 06:10
20.217;0.24897;29.974;1.9991;2.8161;17.015;79.988;0.863269746;0.24648;19.976;55670;25.367;40.624;0.89982;1;26/02/2021 06:20
19.902;0.25539;29.803;2.001;2.8423;17.111;79.943;0.850094433;0.24988;19.958;56627;25.327;40.674;0.91316;1;26/02/2021 06:30
20.196;0.25022;29.813;2.006;2.8513;17.147;79.885;0.942254461;0.24636;20.137;55996;25.24;40.962;0.89605;1;26/02/2021 06:40
20.028;0.25198;29.869;1.9885;2.8364;17.284;79.737;0.897440509;0.24629;20.089;56623;24.896;40.891;0.90466;1;26/02/2021 06:50
20.144;0.25055;29.868;1.989;2.8144;17.202;79.991;0.850322847;0.25526;20.14;56505;24.914;41.041;0.90039;1;26/02/2021 07:00
19.803;0.25042;30.039;2.0094;2.8818;16.871;80.111;0.868341594;0.24644;20.159;56980;24.509;40.443;0.90803;1;26/02/2021 07:10
19.799;0.25013;29.992;1.9996;2.8478;17.361;79.99;0.915120751;0.24983;20.159;56470;25.207;40.902;0.90492;1;26/02/2021 07:20
20.07;0.25037;30.07;2.0057;2.8401;17.133;80.146;0.915265354;0.24822;20.376;56378;24.449;40.608;0.90302;1;26/02/2021 07:30
20.235;0.25124;29.86;1.9915;2.8679;17.007;79.982;0.879666867;0.24854;19.988;55436;24.994;40.722;0.91192;1;26/02/2021 07:40
19.944;0.25262;30.12;1.9922;2.8163;17.422;79.776;0.896602399;0.25231;20.098;56474;25.481;41.092;0.89961;1;26/02/2021 07:50
20.17;0.25103;30.028;2.0083;2.8569;17.101;79.715;0.937597297;0.24934;20.045;56812;24.523;40.427;0.90301;1;26/02/2021 08:00
20.106;0.2508;29.583;1.9868;2.8551;16.899;80.019;0.878961268;0.24636;19.921;56303;25.119;40.541;0.89614;1;26/02/2021 08:10
20.019;0.25005;30.017;2.0047;2.8707;16.929;80.074;0.883989605;0.25091;20.007;56691;25.869;40.375;0.90501;1;26/02/2021 08:20
19.926;0.25181;30.062;2.0001;2.8513;17.174;80.145;0.871743728;0.25082;19.959;56775;24.908;40.782;0.89957;1;26/02/2021 08:30
19.804;0.25243;30.331;1.9964;2.8654;17.167;80.064;0.951995563;0.24834;19.939;55994;25.397;40.933;0.90327;1;26/02/2021 08:40
20.04;0.24871;29.971;2.0011;2.8321;17.057;79.861;0.840562277;0.24736;19.902;56353;24.658;40.291;0.90213;1;26/02/2021 08:50
19.97;0.25178;29.935;2.0202;2.851;17.098;80.184;0.966314028;0.24921;20.301;56973;25.32;40.594;0.89661;3;26/02/2021 09:00
20.183;0.24937;29.74;1.9992;2.841;16.921;80.067;0.885339253;0.25465;20.15;55865;25.119;40.411;0.90416;3;26/02/2021 09:10
19.706;0.24985;29.954;1.9917;2.8524;17.006;80.028;0.913508739;0.25014;19.95;55841;25.178;41.04;0.9027;3;26/02/2021 09:20
19.935;0.25004;30.128;1.9952;2.843;17.37;80.107;0.898491564;0.24776;20.015;56682;25.378;44.65;0.89942;3;26/02/2021 09:30
20.049;0.25004;29.791;1.9951;2.8482;17.136;80.22;0.878221284;0.24899;19.662;55919;24.865;49.357;0.90492;3;26/02/2021 09:40
20.158;0.25029;29.914;2.0082;2.8742;17.338;80.438;0.842514227;0.24519;20.053;56674;24.913;53.936;0.92699;3;26/02/2021 09:50
19.857;0.24983;29.905;2.0029;2.8295;17.244;80.624;0.905443093;0.24559;20.186;56843;25.639;58.815;0.93572;3;26/02/2021 10:00
